id,question,answer,explanation,category,tags,source,note
TF-L-001,消防法上の危険物について、「消防法上の危険物とは、火災時に煙を出す物質をいう。」は正しい。,×,誤り。煙を出すかどうかは消防法上の危険物の定義ではない、消防法上の危険物は、消防法別表第一の品名欄に掲げる物品で、同表の区分に応じた性状を有するものをいう、すべての可燃物や液体可燃物が危険物になるわけではない。,法令・制度,TF-L-001;L-001;LAW-001;危険物の定義;消防法上の危険物の定義;基礎,消防法 別表第一（https://laws.e-gov.go.jp/law/323AC1000000186）,公開前確認待ち
TF-PC-124,pHについて、「pHが7のものは、必ず強酸性である。」は正しい。,×,誤り。pH7付近は中性である、pHは酸性・中性・アルカリ性の程度を表す指標で、一般にpH7付近が中性、7より小さいと酸性、7より大きいとアルカリ性である。,物性・化学,TF-PC-124;PC-010;PC-052;酸・アルカリ;pH;基礎,基礎的な化学：酸・アルカリ,公開前確認待ち
TF-PC-125,pHが7より小さい水溶液について、一般に正しいものについて、「酸性を示す。」は正しい。,○,正しい。一般に、pHが7より小さい水溶液は酸性を示す、pH7付近は中性、7より大きいものはアルカリ性である。,物性・化学,TF-PC-125;PC-066;PC-052;酸・アルカリ;pH;基礎,基礎的な化学：pH,公開前確認待ち
TF-PC-126,pH7付近の水溶液について、一般に正しいものについて、「強酸性である。」は正しい。,×,誤り。pH7未満が酸性である、pH7付近は中性である、7より小さいと酸性、7より大きいとアルカリ性である。,物性・化学,TF-PC-126;PC-141;PC-052;酸・アルカリ;pH;基礎,基礎的な化学：pH,公開前確認待ち
TF-PC-127,有機化合物について、「一般に炭素を含む化合物が多い。」は正しい。,○,正しい。有機化合物は一般に炭素を含む化合物であり、第4類危険物には有機化合物が多い。,物性・化学,TF-PC-127;PC-033;PC-053;有機化合物;有機化合物の特徴;基礎,基礎的な化学：有機化合物,公開前確認待ち
TF-PC-128,炭化水素について、「金属だけからなる物質である。」は正しい。,×,誤り。金属だけではない、炭化水素は炭素と水素からなる化合物であり、ガソリンなどの理解に関係する基礎知識である。,物性・化学,TF-PC-128;PC-034;PC-054;有機化合物;炭化水素;基礎,基礎的な化学：炭化水素,公開前確認待ち
TF-PC-129,炭化水素の構成元素として、正しい組合せについて、「炭素と水素」は正しい。,○,正しい。炭化水素は、炭素と水素からなる化合物である。,物性・化学,TF-PC-129;PC-081;PC-054;有機化合物;炭化水素;基礎,基礎的な化学：炭化水素,公開前確認待ち
TF-PC-130,不飽和炭化水素について、「炭素原子間に二重結合や三重結合をもつものがある。」は正しい。,○,正しい。不飽和炭化水素には、炭素原子間に二重結合や三重結合をもつものがある。,物性・化学,TF-PC-130;PC-035;PC-055;有機化合物;飽和炭化水素・不飽和炭化水素;標準,基礎的な化学：炭化水素,公開前確認待ち
TF-PC-131,アルコール類に共通する特徴について、「すべて不燃性である。」は正しい。,×,誤り。引火危険があるものがある、アルコール類は、分子内にヒドロキシ基をもつ有機化合物であり、メタノールやエタノールが代表例である。,物性・化学,TF-PC-131;PC-036;PC-056;有機化合物;アルコール類の基礎;基礎,基礎的な化学：アルコール,公開前確認待ち
TF-PC-132,水溶性について、「必ず燃えない性質をいう。」は正しい。,×,誤り。水溶性でも引火危険があるものがある、水溶性とは、水に溶ける性質をいう、ただし、水に溶けることと燃えないことは同じではない。,物性・化学,TF-PC-132;PC-037;PC-057;有機化合物;水溶性・非水溶性の基礎;基礎,基礎的な化学：水溶性,公開前確認待ち
TF-PC-133,"質量800 g、体積1,000 cm³の液体の密度について、「1.25 g/cm³」は正しい。",×,"誤り。1,000÷800で計算した値である、密度は質量を体積で割って求める、800 g÷1,000 cm³＝0.8 g/cm³である。",物性・化学,TF-PC-133;PC-015;PC-058;計算問題;密度・質量・体積の計算;標準,基礎的な物理学：密度計算,公開前確認待ち
TF-PC-134,密度0.8 g/cm³の液体が500 cm³ある。この液体の質量について、「500 g」は正しい。,×,誤り。体積をそのまま質量にしている、質量は密度×体積で求める、0.8 g/cm³×500 cm³＝400 gである。,物性・化学,TF-PC-134;PC-067;PC-058;計算問題;密度・質量・体積の計算;標準,基礎的な物理学：密度計算,公開前確認待ち
TF-PC-135,密度0.75 g/cm³の液体が400 cm³ある。この液体の質量について、「533 g」は正しい。,×,誤り。400÷0.75の近似値である、質量は密度×体積で求める、0.75×400＝300 gである。,物性・化学,TF-PC-135;PC-097;PC-058;計算問題;密度・質量・体積の計算;標準,基礎的な物理学：密度計算,公開前確認待ち
TF-PC-136,質量600 g、体積750 cm³の液体の密度について、「0.8 g/cm³」は正しい。,○,正しい。600÷750＝0.8 g/cm³である、密度は質量÷体積である。,物性・化学,TF-PC-136;PC-127;PC-058;計算問題;密度・質量・体積の計算;標準,基礎的な物理学：密度計算,公開前確認待ち
TF-PC-137,ある液体500 cm³の質量が400 gであるとき、この液体の密度について、「500 g/cm³」は正しい。,×,誤り。質量で割っていない、密度は質量÷体積で求める、400 g÷500 cm³＝0.8 g/cm³である。,物性・化学,TF-PC-137;PC-038;PC-059;計算問題;比重の計算;標準,基礎的な物理学：密度計算,公開前確認待ち
TF-PC-138,水1 gの温度を1 ℃上げるのに必要な熱量を1 calとした場合、水100 gの温度を10 ℃上げるのに必要な熱量について、「100 cal」は正しい。,×,"誤り。温度上昇分を掛けていない、水1 gを1 ℃上げるのに1 cal必要とすると、水100 gを10 ℃上げるには100×10＝1,000 calが必要である。",物性・化学,TF-PC-138;PC-027;PC-060;計算問題;熱量の計算;標準,基礎的な物理学：熱量計算,公開前確認待ち
TF-PC-139,食塩20 gを水に溶かして全体を200 gの食塩水にした。この食塩水の質量パーセント濃度について、「50 %」は正しい。,×,誤り。溶質と溶液の比が違う、質量パーセント濃度は、溶質の質量÷溶液の質量×100で求める、20÷200×100＝10 %である。,物性・化学,TF-PC-139;PC-039;PC-061;計算問題;濃度の計算;標準,基礎的な化学：濃度計算,公開前確認待ち
TF-PC-140,溶質10 gを溶かして全体を100 gの溶液にした。この溶液の質量パーセント濃度について、「10 %」は正しい。,○,正しい。質量パーセント濃度は、溶質の質量÷溶液の質量×100で求める。,物性・化学,TF-PC-140;PC-082;PC-061;計算問題;濃度の計算;標準,基礎的な化学：濃度計算,公開前確認待ち
TF-PC-141,溶質15 gを溶かして全体を150 gの溶液にした。この質量パーセント濃度について、「10 %」は正しい。,○,正しい。15÷150×100＝10％である。,物性・化学,TF-PC-141;PC-112;PC-061;計算問題;濃度の計算;標準,基礎的な化学：濃度計算,公開前確認待ち
TF-PC-142,溶質20 gを溶かして全体を200 gの溶液にした。この質量パーセント濃度について、「10 %」は正しい。,○,正しい。20÷200×100＝10％である。,物性・化学,TF-PC-142;PC-142;PC-061;計算問題;濃度の計算;標準,基礎的な化学：濃度計算,公開前確認待ち
TF-PF-001,第4類危険物の一般的な性質について、「第4類危険物は、引火性液体である。」は正しい。,○,正しい。多くは可燃性蒸気を発生し、その蒸気に引火する危険がある。,火災・消火・漏えい,TF-PF-001;PF-001;PF-001;第4類共通性質;第4類危険物の共通性質;基礎,消防試験研究センター 乙種第4類の説明（https://www.shoubo-shiken.or.jp/kikenbutsu/）,公開前確認待ち
TF-PF-002,第4類危険物に共通する基本的な性質について、「可燃性固体である。」は正しい。,×,誤り。可燃性固体は第2類で、第4類危険物は引火性液体である。,火災・消火・漏えい,TF-PF-002;PF-059;PF-001;第4類共通性質;第4類危険物の共通性質;基礎,消防試験研究センター：乙種第4類,公開前確認待ち
TF-PF-003,第4類危険物の中心的な危険性として、適切なものについて、「可燃性蒸気への引火」は正しい。,○,正しい。第4類危険物は引火性液体であり、可燃性蒸気への引火が中心的な危険性である。,火災・消火・漏えい,TF-PF-003;PF-104;PF-001;第4類共通性質;第4類危険物の共通性質;基礎,第4類危険物の共通性質,公開前確認待ち
TF-PF-004,第4類危険物に該当する性状について、「酸化性液体」は正しい。,×,誤り。第6類で、第4類危険物は引火性液体である。,火災・消火・漏えい,TF-PF-004;PF-134;PF-001;第4類共通性質;第4類危険物の共通性質;基礎,消防試験研究センター：危険物分類,公開前確認待ち
TF-PF-005,引火性液体の危険性について、「すべて不燃性である。」は正しい。,×,誤り。不燃性ではない、引火性液体では、液体から発生する可燃性蒸気に引火する危険がある。,火災・消火・漏えい,TF-PF-005;PF-060;PF-002;第4類共通性質;引火性液体としての基本性質;基礎,第4類危険物の共通性質,公開前確認待ち
TF-PF-006,第4類危険物が『液体そのもの』だけでなく『蒸気』にも注意が必要な理由について、「可燃性蒸気に引火する危険があるため。」は正しい。,○,正しい。第4類危険物は、液体から発生する可燃性蒸気に引火する危険がある。,火災・消火・漏えい,TF-PF-006;PF-119;PF-002;第4類共通性質;引火性液体としての基本性質;基礎,第4類危険物の共通性質,公開前確認待ち
